MOP	language	text	length	rating_list	mean_rating	bigram_total_logprob	bigram_avg_logprob	bigram_SLOR	trigram_total_logprob	trigram_avg_logprob	trigram_SLOR
MOP2	es	The British Horse Society is anxious to find out why a third of them should have occurred just this year.	20	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1	3.76923076923	-49.1457	-2.4572849999999997	5.008200000000002	-48.3183	-2.415915	5.8355999999999995
MOP2	es	Made with Pertex fabrics and filling Quallofil 7 , Kompakt Lite weight only 1.2 kg and, stuff sack , reduced to 7l .	20	1, 1, 1, 4, 1, 4, 4, 4, 1, 4, 1, 1	2.25	-51.5184	-2.239930434782609	2.5131999999999977	-51.8006	-2.2522	2.2309999999999945
MOP2	es	In exceptional circumstances , the Head of Department waived the withdrawal clause if there is a reasonable explanation for the lack of notification.	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 1, 1	3.29411764706	-60.6332	-2.6362260869565217	8.185599999999994	-59.6646	-2.5941130434782607	9.154199999999996
MOP2	es	The strategy has been so successful in the field of science and technology encountered serious problems when applied to complex social systems .	22	4, 1, 4, 4, 1, 1, 1, 4, 4, 1, 4, 1, 1, 1	2.28571428571	-60.4574	-2.6285826086956523	11.781600000000005	-56.7841	-2.4688739130434785	15.454900000000002
MOP2	es	Small specimens are sometimes confused with Synodontis petricolor .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-21.7159	-2.412877777777778	2.292099999999998	-22.3798	-2.4866444444444444	1.6281999999999996
MOP2	es	They called out in the very early stage and it was hot , very hot .	14	4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 1, 4	3.4	-34.564	-2.16025	9.3384	-34.7024	-2.1689	9.200000000000003
MOP2	es	Your muscles , though not as tight as those of a young man swelled with the effort.	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1	3.4	-42.8102	-2.5182470588235297	4.882799999999996	-41.8405	-2.461205882352941	5.852499999999999
MOP2	es	The review copy is a solid black , but the basic model is oiled .	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 4, 4	3.4	-42.514	-2.8342666666666667	3.441499999999998	-42.9396	-2.86264	3.015900000000002
MOP2	es	Loving a man who was like a louse .	8	4, 1, 4, 4, 4, 4, 1, 4, 1, 4, 1, 4, 1	2.84615384615	-21.8375	-2.426388888888889	5.6274000000000015	-21.6025	-2.4002777777777777	5.862400000000001
MOP2	es	This fundamental movement can not take place except in a liquid medium .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-38.4928	-2.9609846153846155	3.333999999999996	-37.953	-2.9194615384615386	3.8737999999999957
MOP2	es	Upper Stowe Stowe was once called Butter London because the company collects butter here .	14	4, 4, 1, 1, 1, 4, 4, 1, 1, 1, 4, 1	2.25	-41.569	-2.771266666666667	1.6723	-41.523	-2.7682	1.7182999999999993
MOP2	es	Induction of adhesion in certain subsets of T cells by specific cytokines would make the process more flexible lymphocyte recruitment and selectively.	22	4, 4, 1, 1, 1, 4, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1	1.9375	-64.1375	-2.9153409090909093	-1.8057000000000016	-64.2655	-2.921159090909091	-1.9337000000000018
MOP2	es	 If I had been in your place I would have walked right over it. '	14	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-44.9889	-2.99926	2.1646	-44.7541	-2.9836066666666667	2.3994
MOP2	es	He closed his eyes and saw the movement of his chest had stopped.	13	4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4	3.625	-28.4062	-2.1850923076923077	5.433199999999999	-27.1159	-2.0858384615384615	6.723499999999998
MOP2	es	A friend to everyone who knew ... much loved and missed .	10	1, 4, 1, 1, 1, 1, 4, 1, 4, 4, 1, 4	2.25	-31.3073	-2.608941666666667	2.618599999999997	-30.9293	-2.5774416666666666	2.9965999999999973
MOP2	es	- But he missed - walls were built on it , the paper had disintegrated. '	12	4, 1, 1, 4, 4, 1, 1, 4, 4, 4, 1, 1, 1, 1, 1	2.2	-43.8123	-2.73826875	2.499600000000001	-43.7845	-2.73653125	2.5274
MOP2	es	 He's going to buy a new typewriter, that old thing practice makes a noise like the trumpet of a candyman .	20	4, 1, 1, 1, 4, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1	1.8	-49.0697	-2.3366523809523807	8.365000000000002	-48.7917	-2.3234142857142857	8.643
MOP2	es	It is among the qualifiers for the Lancome Trophy in Paris .	11	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-13.9002	-1.15835	3.346400000000001	-14.031	-1.1692500000000001	3.2156000000000002
MOP2	es	" Robe for you ? - Protest amazed Laura replied ,"""" I would make time ."	11	1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 1	1.5	-47.8155	-3.1877	-0.5927000000000007	-48.7343	-3.248953333333333	-1.511499999999998
MOP2	es	The maximum length prior to combustion boilers 10.5kW and 18kW output was three meters.	14	4, 4, 4, 4, 1, 4, 1, 4, 4, 1, 1, 4, 1, 4	2.92857142857	-32.2715	-2.305107142857143	1.4122999999999948	-31.4239	-2.2445642857142856	2.2598999999999982
MOP2	es	Getting up slowly like an automaton , went to the counter and picked up the receiver .	15	4, 1, 1, 4, 1, 1, 1, 4, 1, 1, 4, 1, 1, 4, 4, 1	2.125	-42.3885	-2.493441176470588	8.924799999999998	-39.9103	-2.347664705882353	11.402999999999999
MOP2	es	They were like cogs working together, fitting into place when and where they were needed .	15	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.78571428571	-40.5862	-2.5366375	7.704599999999999	-38.1723	-2.38576875	10.118499999999997
MOP2	es	We're supposed to call the Lowfields or continue as before ' The Stand New East '?	14	4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.23076923077	-45.5403	-2.84626875	-0.32280000000000086	-43.337	-2.7085625	1.8804999999999978
MOP2	es	Supplement per person per night £ 135 for the first night , 105 EUR for each additional night (minimum 2 people).	18	4, 1, 4, 1, 4, 4, 4, 1, 4, 4, 1	2.90909090909	-52.4194	-2.496161904761905	1.8133999999999943	-52.5529	-2.5025190476190478	1.6798999999999964
MOP2	es	You must obtain a certificate of posting , which is available for free at the counter.	15	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4	3.8125	-36.9928	-2.31205	2.476299999999995	-36.55	-2.284375	2.9191000000000003
MOP2	es	Second, retained 25 percent of the funds out of the system capitation formula for discretionary allocations .	16	4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4, 1, 1, 1	2.92857142857	-37.5845	-2.2108529411764706	6.7149	-36.312	-2.1359999999999997	7.987400000000001
MOP2	es	The modernization and industrialization of the nineteenth century Britain changed the map population.	13	1, 1, 4, 1, 1, 1, 4, 1, 4, 4, 4, 4, 1, 4, 4	2.6	-27.7169	-2.132069230769231	2.9346999999999994	-27.3403	-2.1031	3.3112999999999992
MOP2	es	Pallister 's rivals are: Steve Bruce (Manchester United) , Stuart Pearce (Nottingham Forest, Paul McGrath (Aston Villa) , Gary Lineker ( Spurs ) , Ray Houghton (Liverpool ) .	17	4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 1	3.25	-28.2815	-0.9752241379310346	3.3383000000000003	-28.3794	-0.9786	3.240400000000001
MOP2	es	This shows that the company has learned nothing from this lesson.	11	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-30.5908	-2.7809818181818184	-0.04400000000000048	-30.5294	-2.7754	0.01740000000000208
MOP2	es	Here we have an uninterrupted view of the prospect , and what a glorious prospect is , stretching far away for miles on each side.	23	4, 4, 4, 4, 4, 1, 4, 1, 1, 4, 4, 4, 1, 4	3.14285714286	-66.025	-2.641	7.2845999999999975	-66.322	-2.65288	6.9876000000000005
MOP2	es	Left Debenhams wool jumper , 24.99 pounds ; chambray cotton shirt , € 15.99 , loop, 7.99 pounds ; Mill ropes washed, € 29.99 , Gibson casual shoes , £ 34.99.	21	4, 1, 4, 1, 1, 4, 4, 4, 1, 4, 4	2.90909090909	-60.6772	-1.9573290322580645	-1.6486000000000018	-60.5586	-1.9535032258064515	-1.5300000000000011
MOP2	es	Orthodox Judaism still teaches a separation developed the menstruating woman from contact with the men in her family.	18	4, 4, 1, 1, 4, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1	1.75	-47.6768	-2.648711111111111	0.12989999999999924	-47.119	-2.617722222222222	0.6876999999999995
MOP2	es	A recent survey revealed architectural issues in the 60 years of age in the Treatment Church Road.	17	4, 1, 4, 4, 1, 1, 1, 1, 1, 4, 1, 4, 1, 1, 4	2.2	-52.7847	-3.1049823529411764	0.5187999999999988	-51.4195	-3.0246764705882354	1.8840000000000003
MOP2	es	The fireplace in question was put in a huge wall that divides part of the main room.	17	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-45.7114	-2.688905882352941	2.6303000000000054	-44.1142	-2.5949529411764702	4.227500000000006
MOP2	es	She Burrows was another example of dedicated service.	8	1, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1, 4, 1, 1	1.64285714286	-26.4987	-3.3123375	-1.6447000000000003	-26.2506	-3.281325	-1.3965999999999994
MOP2	es	It is an act of courage to start over in a garden , and proof of insurance for own design capabilities .	20	1, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1	2.0	-56.8012	-2.5818727272727275	7.8788999999999945	-56.979	-2.5899545454545456	7.701099999999997
MOP2	es	This deliberate emphasis unreliable and hurtful past relationships of young people raises a dilemma for residential workers .	17	4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4	1.375	-57.324	-3.1846666666666668	2.838300000000004	-57.3259	-3.184772222222222	2.8364000000000047
MOP2	es	"The law of July 29, 1881 stated, """" the publication and a free press ."	13	1, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 1, 4, 1, 4	3.0	-29.7993	-1.9866199999999998	1.790300000000002	-29.8367	-1.9891133333333333	1.7529000000000003
MOP2	es	From what I can see we can go to Dersingham or the man himself.	14	4, 1, 1, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4	3.07692307692	-33.7615	-2.4115357142857143	1.7445000000000022	-34.8597	-2.4899785714285714	0.6463000000000036
MOP2	es	Turn them into public gardens and create an attractive place of an eyesore .	13	4, 4, 4, 4, 1, 4, 1, 4, 1, 1, 4, 4, 1, 4	2.92857142857	-38.194	-2.728142857142857	3.0790000000000006	-38.4895	-2.74925	2.7835000000000036
MOP2	es	Mr. Hawke last week reiterated its support for the recruitment of new airline pilots abroad and rehire their former drivers in individual contracts .	23	4, 1, 1, 4, 4, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 1	1.9375	-68.7844	-2.866016666666667	7.131399999999999	-68.5201	-2.855004166666667	7.395700000000005
MOP2	es	Julie , it is believed , tried to run for it , back along the wooded path Elizabeth was broken.	17	1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1	1.42857142857	-38.2427	-1.912135	3.6983999999999995	-38.3509	-1.917545	3.590199999999996
MOP2	es	In February, the council refused to allow a variation of hours .	11	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-29.8285	-2.485708333333333	3.5335000000000036	-29.9381	-2.4948416666666664	3.4239000000000033
MOP2	es	Nine schools from three Midlands LEA, will be identified by in-depth study , following a questionnaire survey .	16	4, 4, 1, 1, 1, 4, 4, 1, 4, 1, 4, 4, 1, 4, 1	2.6	-44.4335	-2.468527777777778	3.860999999999997	-43.9589	-2.442161111111111	4.3355999999999995
MOP2	es	It's when you see the pretense of neutrality , as it should be , as a farce that damage to the judicial system.	21	4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1	1.4	-59.4372	-2.5842260869565217	5.096899999999998	-59.4033	-2.5827521739130437	5.130799999999994
MOP2	es	Some of the trees , vegetation and animals were mechanical creations of Mirage Enterprises.	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.78571428571	-35.6921	-2.5494357142857145	2.7142999999999944	-35.0956	-2.506828571428571	3.3108000000000004
MOP2	es	I say that because that's what I think, although it could be that even she .	15	1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1	1.46153846154	-42.4874	-2.6554625	5.509700000000002	-43.0913	-2.69320625	4.905800000000006
MOP2	es	Julie husband Tim was crying at the tomb of St. Botolph in Church Brampton , Northants .	15	1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1	1.23076923077	-30.1041	-1.7708294117647059	0.8745000000000012	-30.0535	-1.7678529411764705	0.9251000000000005
MOP2	es	They are scripts for NCR System 3000 , Sun , HP and IBM host DECstation .	13	4, 1, 1, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4	3.2	-24.305	-1.5190625	1.9125000000000014	-24.2099	-1.51311875	2.0076
MOP2	es	Invite the person closest to you to give you an honest opinion on the degree of diplomacy you exhibit .	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4	3.8125	-57.3301	-2.866505	5.761600000000001	-57.223	-2.86115	5.868700000000004
MOP2	es	We have seen your golden smile on the cover of Tatler and figure in dozens of trendy fashion magazines .	19	4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4	3.53846153846	-47.5411	-2.377055	8.301699999999997	-46.305	-2.31525	9.537799999999997
MOP2	es	There is little room and apparently without regard to a contract by the appraiser as principal.	16	4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4	2.0	-34.3378	-2.1461125	5.406300000000002	-33.5063	-2.09414375	6.2378
MOP2	es	The rates specified in the program files on the hard disk of the PC to allow almost instantaneous search keywords.	20	1, 4, 1, 4, 1, 1, 4, 4, 4, 1, 4, 1, 1	2.38461538462	-54.6773	-2.733865	2.0038999999999945	-54.7935	-2.739675	1.8876999999999953
MOP2	es	"And the show ended as it dropped into the fire of a chorus from the rest of the family of """" unclean, unclean ' Alf ."	23	4, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1, 1, 1, 4, 4	2.0	-53.8696	-2.0719076923076925	8.996900000000004	-53.3471	-2.0518115384615383	9.519400000000005
MOP2	es	John Taylor was an itinerant craftsman who came to Oxford in 1839 to recast the bells of the church in Loughborough.	21	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-41.6693	-1.9842523809523809	1.8325000000000031	-41.2684	-1.9651619047619047	2.233400000000003
MOP2	es	Be flexible , if necessary suggest more time is devoted to a topic in a separate meeting .	16	4, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 4, 1, 4	2.4	-46.9814	-2.6100777777777777	7.483800000000002	-46.4417	-2.5800944444444442	8.023500000000006
MOP2	es	It was originally published by the American company Houghton Mifflin ) .	10	4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 1, 4, 4, 4	3.4375	-20.6905	-1.7242083333333333	5.5274	-20.0555	-1.6712916666666666	6.162400000000002
MOP2	es	For the truth is that no single agent affects our planet as much as we do.	16	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1, 4, 4, 4, 4	3.47058823529	-41.7752	-2.61095	5.044699999999999	-40.6418	-2.5401125	6.1780999999999935
MOP2	es	Those days are gone , thanks to our measurements.	8	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4	3.66666666667	-23.4719	-2.607988888888889	1.6396999999999977	-24.1394	-2.682155555555555	0.9722000000000008
MOP2	es	Glass exploded and destroyed everything around as the wind and rain storm broke down the hall toward them.	18	4, 1, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 1	3.07692307692	-59.3099	-3.2949944444444443	-0.8620999999999981	-57.6225	-3.20125	0.8252999999999986
MOP2	es	Lay participation in service management fell , instead , community health councils were created to represent the public.	16	4, 4, 4, 1, 4, 4, 4, 1, 1, 4, 4, 4, 1, 1, 1	2.8	-58.1881	-3.232672222222222	0.2879000000000005	-58.3659	-3.24255	0.11009999999999565
MOP2	es	The result - The Romance of British wool - will take place in one of the largest and most prestigious stores in the world in October ( 8-18) .	25	1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.8	-60.9389	-2.1013413793103446	9.136699999999998	-60.7235	-2.0939137931034484	9.352099999999993
MOP2	es	Why not surrender to the stupidity of it, instead of feeling anxiety ?	12	4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4	3.53846153846	-33.6358	-2.587369230769231	4.312299999999993	-36.9996	-2.846123076923077	0.9484999999999957
MOP2	es	"TV presenter Keith Chegwin opened his heart before the cameras yesterday and admitted """"I am an alcoholic."	16	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4	3.75	-42.5445	-2.5026176470588233	1.540300000000002	-43.3369	-2.549229411764706	0.7479000000000013
MOP2	es	They settled in the south -west , and its king , Ataúlfo , held court in Narbonne .	13	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 1, 4, 1	3.25	-36.354	-2.0196666666666667	3.192999999999998	-36.6544	-2.0363555555555557	2.8925999999999945
MOP2	es	Borrowers , Mr. and Mrs. Clothier , had a € 225,000 advance on his home in Silverdale Avenue, Walton -on -Thames .	16	1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 1, 1, 1	2.71428571429	-27.1398	-1.2336272727272728	3.9597999999999978	-26.8416	-1.2200727272727272	4.257999999999999
MOP2	es	Couple of fat in holiday plaids , bouncing on the children and the low g cooing over moondirt souvenir jewelry .	19	1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1	1.27272727273	-68.0337	-3.2397	3.5649000000000086	-68.9496	-3.283314285714286	2.649000000000001
MOP2	es	The Presidential Council initially appeared designed to replace the CPSU Central Committee Politburo as the main headquarters in the Soviet Union political decision.	23	4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 1, 4	3.2	-62.1563	-2.7024478260869564	4.003	-61.9078	-2.6916434782608696	4.2515
MOP2	es	The affection . Knight said the proposal was half .	8	1, 4, 1, 1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1	1.6	-32.1167	-3.2116700000000002	-2.376100000000001	-32.2813	-3.22813	-2.540700000000001
MOP2	es	Adding an associative this procedure modeler is seen to provide the possibility of mounting a process kinematics truly automated .	19	1, 4, 1, 4, 1, 1, 1, 1, 1	1.66666666667	-51.064	-2.5532	5.078099999999999	-50.4835	-2.524175	5.6586
MOP2	es	The conveyors are designed to withstand accidents , and until recently the Govenrment ruled out any possibility of a radioactive leak .	20	4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.76923076923	-56.2191	-2.555413636363636	7.970700000000008	-56.2485	-2.55675	7.941300000000005
MOP2	es	I knew I had to have a wound : she had not drowned or strangled or poisoned.	16	4, 1, 4, 4, 1, 1, 1, 1, 4, 4, 1, 1, 1	2.15384615385	-53.7892	-3.164070588235294	0.2768000000000015	-52.9816	-3.116564705882353	1.0844000000000023
MOP2	es	"Now , only half of the company's revenue comes from mainframes : the new strategy means selling smaller machines , operating software based on industry standard """"open"""" ."	23	1, 4, 4, 1, 4, 4, 4, 4, 1, 4, 1, 4, 4	3.07692307692	-74.4	-2.6571428571428575	7.786999999999992	-74.3132	-2.654042857142857	7.873800000000003
MOP2	es	We are firmly committed to equal treatment of men and women in pensions.	13	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.78571428571	-34.01	-2.616153846153846	3.470800000000004	-31.1147	-2.3934384615384614	6.366100000000003
MOP2	es	He will report to a board headed by Sir Robert Telford , president of Marconi , a subsidiary of GEC omnipresent.	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-45.1215	-2.148642857142857	0.46880000000000166	-45.5736	-2.1701714285714284	0.01670000000000016
MOP2	es	Take the movement A and B nonrelativistic so .	8	1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.2	-23.5139	-2.6126555555555555	-0.5489999999999995	-23.721	-2.635666666666667	-0.7561
MOP2	es	A training allowance and travel expenses for the 16 -week program.	10	1, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4	3.4	-30.4106	-2.7645999999999997	0.039400000000000546	-30.2906	-2.7536909090909094	0.159399999999998
MOP2	es	Note the different cell types , such as muscle , skin, gut, and nerve .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-37.8314	-2.5220933333333333	0.9080000000000013	-36.8813	-2.4587533333333336	1.8581000000000003
MOP2	es	Bridget reported that the number for the Easter course were much lower than in the previous courses held in Avery Hill .	21	4, 1, 4, 4, 1, 1, 4, 4, 4, 1, 1, 4	2.75	-46.5287	-2.114940909090909	8.589399999999998	-45.3153	-2.0597863636363636	9.802799999999998
MOP2	es	Single room £ 4.00 per night , extra night £ 16.00 per night	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 1	3.4375	-37.1325	-2.856346153846154	-4.802	-36.948	-2.8421538461538463	-4.6175
MOP2	es	( 13 ) , who were also unable to detect an P3A + α subunit transcription in muscle of chicken, beef or mouse , the mouse thymus torpedo electric organ .	24	4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.17647058824	-75.6127	-2.43911935483871	9.262199999999993	-76.0906	-2.4545354838709676	8.784300000000002
MOP2	es	 Because the area around Cullbridge is rich in rare species.	10	4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.53846153846	-27.5232	-2.75232	-1.9417000000000009	-27.7844	-2.7784400000000002	-2.202900000000003
MOP2	es	In a late spring cold can be difficult to graze outside the rye in time to work up a good farm for beets.	23	1, 4, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1	1.4	-56.5577	-2.4590304347826084	5.82	-56.7396	-2.4669391304347825	5.638099999999994
MOP2	es	Dogs Today thoroughly enjoyed and try to convey all the right things to do to our scallywag present , Monty , but not impressed .	22	1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.21428571429	-59.1461	-2.365844	9.050900000000006	-58.7018	-2.348072	9.495200000000004
MOP2	es	In the 1880s Neanderthal remains were found more alike , and many paleontologists began to argue that comprise a distinct species intermediate between apes and humans.	25	4, 4, 1, 4, 1, 1, 1, 1, 4, 4, 4, 1, 1	2.38461538462	-65.0381	-2.5014653846153845	5.924599999999998	-64.7573	-2.490665384615385	6.205399999999997
MOP2	es	You will receive a personalized card with the distinctive club that can claim that Air Miles at participating Shell stations .	20	1, 4, 1, 4, 4, 1, 1, 1, 1, 1, 4, 1, 1	1.92307692308	-68.5464	-3.264114285714286	4.467399999999998	-68.5527	-3.264414285714286	4.461100000000002
MOP2	es	 The idea is to make it easy and try to get a good picture of how they feel about their own health.	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-46.3882	-2.1085545454545453	12.6434	-46.3358	-2.1061727272727273	12.695799999999998
MOP2	es	In almost all investigations of any size , a researcher may be occupied full time taking depositions during the first days after the accident.	23	4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 4	3.625	-55.1129	-2.2963708333333335	6.4646999999999935	-54.1563	-2.2565125	7.421299999999995
MOP2	es	She had days off to Hickstead and his mother sent a note to say , ' Deirdre has its attack bilius and not entered .	22	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.0	-54.6577	-2.186308	6.752900000000004	-54.67	-2.1868	6.740600000000001
MOP2	es	But I think I had a good time .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-27.5176	-3.0575111111111113	2.1642999999999972	-26.1723	-2.9080333333333335	3.509599999999999
MOP2	es	Thinking now Mike was bad, it was disgusting, but I could not help it.	14	4, 4, 4, 4, 1, 1, 1, 4, 4, 1, 1, 4, 1, 4, 4, 4	2.875	-32.5682	-2.3263	-1.189899999999998	-31.5432	-2.253085714285714	-0.16489999999999938
MOP2	es	At this time, Kendall is not new to the aristocratic Everton met seven years ago.	15	1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.1875	-32.68	-2.1786666666666665	0.7920999999999978	-33.2733	-2.21822	0.19879999999999853
MOP2	es	Australia would be happy if the agreement led to the reopening of the Panguna copper mine , one of the largest in the world .	23	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-44.549	-1.78196	12.5835	-44.1813	-1.767252	12.9512
MOP2	es	Is expected to drop to 15 % in April.	8	4, 4, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 4	3.6	-20.3106	-2.2567333333333335	0.5978999999999992	-19.8241	-2.2026777777777777	1.0843999999999987
MOP2	es	Although net assets up 35 % to £ 458 million in Stanhope , the city is not impressed with the sector.	18	4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 1	3.30769230769	-48.0648	-2.2887999999999997	0.8828000000000031	-48.5852	-2.3135809523809523	0.36240000000000094
MOP2	es	Because a source less abundant and less generous than this river had dried ?	13	1, 1, 4, 1, 4, 4, 1, 4, 1, 4, 4, 1	2.5	-48.7087	-3.479192857142857	-1.0015	-52.2992	-3.735657142857143	-4.591999999999999
MOP2	es	C and Ku bands , 4 GHz to 6 GHz and 11 GHz to 14 GHz , respectively, are widely used .	19	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4	3.53846153846	-40.6883	-1.8494681818181817	3.3915000000000006	-40.5313	-1.8423318181818182	3.548499999999997
MOP2	es	I'm going back again next weekend and I can plan it. '	11	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-38.8048	-3.2337333333333333	-1.658999999999999	-38.2546	-3.1878833333333336	-1.1088000000000022
MOP2	es	These aspects of political choice are still important, but less now than in the past.	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-37.3505	-2.4900333333333333	1.4321000000000055	-36.4846	-2.432306666666667	2.298000000000002
MOP2	es	She did look a little foolish in front of anyone else who was watching .	14	4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	3.5	-35.6589	-2.37726	9.604799999999997	-34.9904	-2.3326933333333333	10.273299999999999
MOP2	es	A group of businessmen and women from the northeast last night indicates that the business vote Tory not said yesterday .	20	1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1	1.23076923077	-53.8991	-2.566623809523809	7.819000000000003	-54.1223	-2.5772523809523813	7.595799999999997
MOP2	es	Evolutionary theorizing is a matter of making inferences to the best explanation .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4, 4	3.625	-37.8432	-2.911015384615385	5.634599999999999	-37.1624	-2.858646153846154	6.315400000000004
MOP2	es	If so , they had not spent so much on a decent script .	12	4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4	3.6	-33.4108	-2.3864857142857145	7.422399999999996	-33.4791	-2.391364285714286	7.354099999999995
MOP2	es	Carlsbro Sherwood 90 , acoustic combo , 150 pounds , Marshall practice amp, 45 pounds.	12	4, 4, 4, 1, 1, 1, 1, 4, 4, 1	2.5	-37.3106	-2.487373333333333	-1.5900999999999996	-37.1837	-2.4789133333333333	-1.4632000000000005
