MOP	language	text	length	rating_list	mean_rating	bigram_total_logprob	bigram_avg_logprob	bigram_SLOR	trigram_total_logprob	trigram_avg_logprob	trigram_SLOR	gpt2_total_logprob	gpt2_avg_logprob	gpt2_SLOR
MOP2	en	Crystal thought Berg was a newspaper reporter and she assured Rain : ‘ I didn't spoil your story by telling him MI something killed MacQuillan . ’	23	4, 4, 1, 1, 4, 1, 4, 1, 4, 4, 4, 4, 1	2.84615384615	-74.5644	-2.761644444444445	3.3241999999999905	-74.6709	-2.765588888888889	3.2176999999999936	-91.71418021937426	-3.396821489606454	-13.82558021937426
MOP2	en	Another street , also running approximately north-south , lay between it and Ryknild Street ; the branch north of the Tiddington road	19	4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 1	3.4	-69.8968	-3.177127272727273	-7.857599999999998	-68.4983	-3.113559090909091	-6.459099999999999	-65.47015076407195	-2.975915943821452	-3.4309507640719445
MOP2	en	I congratulate you on the unambiguity of your situation .	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-31.695	-3.1695	2.9284999999999997	-31.5241	-3.15241	3.0993999999999993	-23.426850203897043	-2.3426850203897045	11.196649796102957
MOP2	en	‘ If you wish to avail yourself of the bathroom facilities , feel free .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4	3.35714285714	-38.4394	-2.5626266666666666	5.4527	-39.042	-2.6028	4.850099999999998	-30.009930274050898	-2.00066201827006	13.882169725949101
MOP2	en	The idea is to increase people's knowledge about the strength of drinks and weekly limits , and the link between drinking and health and fitness .	24	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.8	-70.8797	-2.7261423076923075	8.1036	-70.1525	-2.698173076923077	8.830799999999996	-49.01941039367418	-1.8853619382182376	29.96388960632582
MOP2	en	When the Indians went hunting , whether for animals or for rival Indians , their firepower was deadly .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-53.9297	-2.8384052631578944	-0.5148999999999972	-53.2789	-2.8041526315789476	0.1358999999999994	-41.6236794876429	-2.190719973033837	11.791120512357097
MOP2	en	Facts speak for themselves , but only if executives are prepared to listen , are prepared to be convinced .	17	1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1	3.35714285714	-50.7715	-2.538575	9.9024	-50.4669	-2.523345	10.207	-40.19013837707494	-2.009506918853747	20.483761622925066
MOP2	en	In the preceding decade London and other large metropolitan cities recorded massive population losses ; medium-sized cities either lost people or experienced only slow growth .	24	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-87.2333	-3.355126923076923	3.2087999999999965	-86.1903	-3.315011538461538	4.251800000000003	-55.490583144807864	-2.1342531978772254	34.95151685519213
MOP2	en	‘ After the demise of our great team in ‘ 86 we were building sand castles for a while — they were collapsing all the time .	23	4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4	3.4375	-66.5276	-2.4639851851851855	10.771699999999996	-65.0214	-2.4082	12.277900000000002	-66.09659803135408	-2.44802214930941	11.202701968645925
MOP2	en	Amiss was stunned by the courtesy and curiously uplifted to find that not everyone in this establishment was like Colonel Fagg .	21	4, 4, 4, 4, 4, 1, 4, 1, 4, 4	3.4	-58.7837	-2.6719863636363637	4.964399999999998	-58.4912	-2.658690909090909	5.256900000000002	-60.78677170630565	-2.7630350775593477	2.9613282936943506
MOP2	en	One in every six trees in Switzerland is showing signs of ill-health — double the level recorded eight years ago .	19	4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.75	-48.6252	-2.3154857142857144	9.640999999999998	-49.1591	-2.340909523809524	9.107099999999996	-40.37978685033448	-1.9228469928730707	17.886413149665515
MOP2	en	LEFT : Painter and decorator Kevin Barton latched into this early 2 lb 14 oz plaice during a session at Lepestone Point in Hampshire .	23	4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 4, 4, 4, 1	3.14285714286	-63.0562	-2.522248	3.473300000000002	-62.1363	-2.485452	4.3932	-88.1149473466479	-3.524597893865916	-21.585447346647896
MOP2	en	It has been estimated that 65 per cent of the deals are spot and the remainder are forward deals .	19	1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4	3.30769230769	-52.4292	-2.62146	11.228000000000002	-50.7089	-2.535445	12.948300000000003	-35.3159739343204	-1.7657986967160197	28.341226065679606
MOP2	en	As the mobs gathered , an assistant military attache asked Andrew about the pipe-playing episode in Reykjavik .	16	4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4	3.5	-40.3571	-2.242061111111111	3.0082999999999984	-40.4463	-2.2470166666666667	2.9191000000000003	-57.207504577401984	-3.1781946987445546	-13.842104577401983
MOP2	en	This was a necessity to qualify for a later call to the Bar .	13	1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4	3.625	-33.2098	-2.3721285714285716	5.8324	-32.25	-2.3035714285714284	6.792200000000001	-32.140968386873084	-2.2957834562052204	6.901231613126917
MOP2	en	‘ Here he comes , look out for this guy . ’	8	4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4	3.72727272727	-27.2361	-2.269675	1.5079999999999991	-27.3397	-2.2783083333333334	1.404399999999999	-32.040971098333884	-2.670080924861157	-3.2968710983338845
MOP2	en	‘ I hope you ain't gon na have a fit .	9	4, 1, 1, 4, 4, 4, 4, 1, 1, 1, 4, 1	2.5	-23.2745	-2.1158636363636365	4.187899999999999	-23.8715	-2.1701363636363635	3.5908999999999978	-31.48426249350029	-2.862205681227299	-4.02186249350029
MOP2	en	He could not go through it all again .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-17.6832	-1.9648	6.9557	-18.2556	-2.0284	6.383299999999998	-17.540097090229256	-1.9488996766921396	7.098802909770743
MOP2	en	‘ Will you help us find out what happened ? ’	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-24.6324	-2.239309090909091	4.323999999999998	-23.9896	-2.1808727272727273	4.966799999999999	-26.3487537287448	-2.395341248067709	2.6076462712551987
MOP2	en	The distinction between equity and equality in the distribution and use of social services is crucial to the debate on health inequalities .	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-57.2061	-2.4872217391304345	9.049600000000003	-57.2641	-2.4897434782608694	8.991600000000005	-39.05343156170866	-1.697975285291681	27.20226843829134
MOP2	en	After I had my tea I would go to bed .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-34.5543	-3.1413	3.471200000000003	-32.9689	-2.997172727272727	5.056600000000003	-20.00217014314372	-1.8183791039221562	18.023329856856282
MOP2	en	The comprehensive tour included barley purchase , intake , laboratory , steeping , germination , kilns and malt dispatch .	14	4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.78571428571	-51.1033	-2.5551649999999997	0.5990000000000038	-50.9814	-2.54907	0.7209000000000003	-59.75901696427206	-2.987950848213603	-8.056716964272056
MOP2	en	After all , he had managed to defeat the system and was in sole command of a small military unit .	19	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.8	-49.7582	-2.3694380952380953	9.556399999999996	-49.0814	-2.337209523809524	10.233199999999997	-36.660874241283544	-1.7457559162515974	22.653725758716455
MOP2	en	I think about G.P. holding me and caressing me .	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1	3.53846153846	-30.0392	-3.00392	1.2280999999999975	-29.9091	-2.99091	1.3582	-29.601748728639645	-2.9601748728639645	1.6655512713603535
MOP2	en	‘ I didn't want to be a superstar , I just wanted to be able to play well .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-38.4737	-2.0249315789473683	12.282600000000002	-38.1363	-2.0071736842105263	12.620000000000005	-28.12417216900855	-1.4802195878425553	22.632127830991454
MOP2	en	LLOYD'S Register , the largest ship registration organisation , is being sued in America over a ship fire that killed 159 people two years ago .	23	4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4	3.53846153846	-59.729	-2.297269230769231	9.9251	-59.6009	-2.2923423076923077	10.053199999999997	-61.611010965393604	-2.369654267899754	8.043089034606396
MOP2	en	This is not to deny , of course , that crime and violence in contemporary society is an important social reality .	19	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.78571428571	-48.288	-2.194909090909091	13.775800000000004	-43.3824	-1.9719272727272723	18.681400000000004	-35.27461706171533	-1.6033916846234242	26.789182938284668
MOP2	en	The administrative structure of Partnerships , with its heavy emphasis on co-ordinating different agencies , would in any case tend to inhibit the unorthodox .	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.8125	-66.6895	-2.6675799999999996	8.2329	-65.7631	-2.630524	9.159300000000002	-61.43326258240319	-2.4573305032961277	13.489137417596808
MOP2	en	We walked solemnly around Gloucester in and out of the Cathedral precincts while he told me about his childhood .	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4	3.75	-43.2789	-2.163945	10.0242	-40.5857	-2.029285	12.717399999999998	-45.63948862176339	-2.2819744310881696	7.6636113782366095
MOP2	en	By comparison , companies in the 20-50 jobs bracket suffer from neglect , they say .	13	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.78571428571	-36.0243	-2.25151875	5.670900000000003	-36.13	-2.258125	5.565199999999997	-43.64888913515786	-2.728055570947366	-1.953689135157859
MOP2	en	Within a few days of writing my planning notes a reasonable ( by UK standards ) day dawned .	16	1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.53846153846	-47.5325	-2.5017105263157893	5.4298	-46.1726	-2.4301368421052634	6.789699999999996	-47.15018959126612	-2.4815889258561117	5.812110408733879
MOP2	en	Whether this autoantibody has direct pathogenic importance , as in Wegener's granulomatosis , remains to be determined .	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-41.5443	-2.3080166666666666	2.613599999999998	-41.1381	-2.28545	3.0197999999999965	-55.39144692711893	-3.0773026070621627	-11.23354692711893
MOP2	en	The incident received widespread television and press publicity , and prompted a civil rights march on 24 August from Coalisland to Dungannon .	21	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1	3.76923076923	-60.5449	-2.632386956521739	6.000299999999996	-61.0345	-2.653673913043478	5.510699999999993	-59.85069201753968	-2.602204000762595	6.6945079824603155
MOP2	en	It contains a general index to magazine features , a recipe index and an index to recipes in our popular , step-by-step cookery series , Secrets of Success .	25	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-85.4092	-2.9451448275862067	4.6464	-84.8949	-2.9274103448275866	5.160699999999991	-66.68088678936415	-2.2993409237711777	23.374713210635846
MOP2	en	Anglers are blaming pollution for a fall in the numbers of fish in some sections of the Rivers Severn and Avon .	21	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-45.1342	-2.0515545454545454	6.007800000000003	-45.176	-2.0534545454545454	5.966000000000001	-52.26055500435907	-2.3754797729254125	-1.1185550043590666
MOP2	en	Robin Child absolutely refuses to grade , and when O-levels gave way to GCSE with all its internal coursework and marking , he rejected it .	23	4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.5	-57.1722	-2.198930769230769	8.940900000000006	-55.6552	-2.1405846153846153	10.457900000000002	-74.75562403984578	-2.8752163092248377	-8.642524039845782
MOP2	en	Does awareness of rates of obstetric interventions change practice ?	9	4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4	3.57142857143	-26.055	-2.6055	0.5701999999999998	-28.9295	-2.89295	-2.3043000000000013	-28.105377609936603	-2.81053776099366	-1.4801776099366037
MOP2	en	Synergie Ultra-Gentle Eye Make-up Remover with extract of rose , is a light oil-free lotion with soothing properties , £2,99/200ml .	17	4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.4375	-50.9999	-2.4285666666666663	0.9669000000000024	-50.3404	-2.397161904761905	1.6263999999999967	-79.03328320424434	-3.7634896763925876	-27.066483204244342
MOP2	en	Stewart and Tait were more aware of the degradation of energy , moral as well as physical , and thus of the impermanence of the world .	24	4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.625	-47.0601	-1.7429666666666666	13.487300000000005	-46.5459	-1.7239222222222224	14.0015	-51.13596302925512	-1.8939245566390785	9.41143697074488
MOP2	en	This rule is subject to a number of exceptions ( see Chapter 5 ) .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-37.6304	-2.5086933333333334	8.142600000000002	-37.5161	-2.5010733333333333	8.256900000000002	-25.24804642597972	-1.6832030950653147	20.524953574020284
MOP2	en	Malcolm is collecting old 10p pieces on behalf of his daughter for the Kidney Transplant Association .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-38.1297	-2.242923529411765	8.048000000000002	-38.2292	-2.2487764705882354	7.948500000000003	-47.814977291036705	-2.8126457230021593	-1.6372772910367033
MOP2	en	We are grateful to Ken Byron for setting up a much needed journal in Drama and Dance Education .	18	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-54.2474	-2.8551263157894735	5.3994	-54.0029	-2.842257894736842	5.643900000000002	-43.85221202649919	-2.308011159289431	15.79458797350081
MOP2	en	Cycling was also definitely related to gastro-oesophageal reflux .	8	4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.8	-13.6145	-1.512722222222222	4.929500000000001	-13.8565	-1.5396111111111113	4.6875	-28.682829158905786	-3.1869810176561986	-10.138829158905786
MOP2	en	True to this tone , Tom's tape is scientific analysis as opposed to bedtime bogeyman stories .	15	4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.57142857143	-47.5429	-2.7966411764705885	2.0109999999999957	-47.0758	-2.769164705882353	2.4780999999999977	-53.18553271903121	-3.128560748178306	-3.6316327190312094
MOP2	en	As was suggested in argument , that would indeed be to swallow the elephant and strain at the gnat .	18	4, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1	2.0	-50.8043	-2.540215	1.6699000000000055	-51.2786	-2.56393	1.195600000000006	-49.51862771247938	-2.475931385623969	2.9555722875206243
MOP2	en	In desperation I took a typing course and moved fifty miles down the road to here , to the first job which would have me .	24	4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.76923076923	-70.5892	-2.714969230769231	6.631	-69.4035	-2.6693653846153844	7.8167000000000115	-56.35751043653586	-2.167596555251379	20.862689563464144
MOP2	en	At relevant moments Dr Banda waves his fly whisk .	9	4, 4, 4, 4, 4, 4, 4, 4, 1	3.66666666667	-25.6164	-2.5616399999999997	0.1002000000000009	-25.3478	-2.53478	0.3688000000000002	-39.728209899181095	-3.9728209899181097	-14.011609899181096
MOP2	en	Both were former members of the left-wing extremist Red Army Faction ( RAF ) .	12	4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.82352941176	-34.1045	-2.2736333333333336	4.3093	-33.6591	-2.2439400000000003	4.7547	-30.71891629739729	-2.0479277531598195	7.694883702602713
MOP2	en	But anyway ’ — her tone changed again — ‘ I'm grateful to you for your help . ’	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-40.5455	-2.133973684210526	1.0923000000000016	-40.842	-2.149578947368421	0.7957999999999998	-46.58313695349115	-2.451744050183745	-4.94533695349115
MOP2	en	Stokesley , indeed , possessing neither trade nor manufacturers , has no appearance of bustle or business , and is a place well adapted to retirement . ’	22	1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4	3.2	-73.0733	-2.609760714285714	8.249200000000002	-72.8266	-2.60095	8.495900000000006	-81.3951330358881	-2.9069690369960033	-0.07263303588808867
MOP2	en	Although it is less damaging than the removal of bulbs and plants , consistent seed snatching can still effectively wipe out a species from a locality .	25	1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4	3.6	-74.5743	-2.7620111111111108	6.4696	-75.3887	-2.792174074074074	5.655199999999994	-60.55591794867153	-2.2428117758767234	20.487982051328466
MOP2	en	Tickets from Sgt Gordon Parkin ( telephone 091567–6155 , ext. 6331 .	9	4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4	3.57142857143	-17.2562	-1.4380166666666667	1.1495999999999995	-17.1746	-1.4312166666666668	1.2311999999999976	-57.42637644510708	-4.78553137042559	-39.02057644510708
MOP2	en	You think I'm joking about the Porsche , don't you ?	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-22.5884	-2.0534909090909093	3.9030999999999985	-25.6736	-2.333963636363636	0.8178999999999981	-23.225902816096664	-2.1114457105542423	3.265597183903335
MOP2	en	They expressed their fury with the godly in lewd ballads that echo through Underdown's story .	15	1, 4, 4, 4, 1, 1, 1, 4, 4, 4, 4, 4, 4	3.07692307692	-46.4833	-2.90520625	0.4930000000000021	-46.0764	-2.879775	0.8999000000000024	-54.696558195032814	-3.418534887189551	-7.720258195032812
MOP2	en	Religion : Christianity ( Bulgarian Orthodox Church ) ; Islam practised by large Turkish and smaller Pomak minorities .	14	4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 4	2.875	-47.9168	-2.5219368421052635	1.2793999999999954	-47.5244	-2.501284210526316	1.6717999999999975	-53.89432428698357	-2.8365433835254508	-4.698124286983571
MOP2	en	‘ There's no Black Dog here , ’ said the doctor .	8	4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4	3.75	-27.2038	-2.2669833333333336	3.424199999999999	-27.5722	-2.297683333333333	3.0558000000000014	-39.05887579502222	-3.2549063162518515	-8.430875795022217
MOP2	en	Learning a manipulative skill , such as typing , takes hours .	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-32.376	-2.698	2.146500000000003	-31.5402	-2.6283499999999997	2.982300000000002	-32.584682876192495	-2.715390239682708	1.9378171238075055
MOP2	en	Our communal phone is on the hallway wall by the front door .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-35.2046	-2.708046153846154	6.144800000000004	-34.5655	-2.6588846153846153	6.783900000000003	-28.954045975049162	-2.2272343057730124	12.39535402495084
MOP2	en	‘ They say you are a known homosexual ; we believe it , ’ added a third .	13	1, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.30769230769	-43.6486	-2.4249222222222224	3.519199999999998	-43.1128	-2.3951555555555557	4.055	-49.40578518519568	-2.744765843621982	-2.237985185195683
MOP2	en	A BALANCED CALCIUM INTAKE TODAY MEANS A HEALTHIER YOU TOMORROW	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-37.9259	-3.79259	-2.7424999999999997	-37.4291	-3.74291	-2.2456999999999994	-40.375334256695396	-4.037533425669539	-5.191934256695397
MOP2	en	‘ I thought I might go to America and help the anti-draft students around the Army camps , ’ he said .	18	4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4	3.78571428571	-50.2811	-2.2855045454545455	5.078800000000001	-51.1998	-2.3272636363636363	4.1601	-60.682493706957025	-2.7582951684980466	-5.322593706957022
MOP2	en	Other people apart from yourself and the candidate who may need to be taken into account when fixing a schedule are :	21	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 1, 4	3.4375	-59.3728	-2.6987636363636365	10.6224	-56.8799	-2.58545	13.115299999999998	-44.66175861705546	-2.0300799371388845	25.333441382944535
MOP2	en	Her mouth had formed the words before she realised .	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-22.8315	-2.28315	3.4452000000000034	-23.0296	-2.3029599999999997	3.247100000000003	-25.028364120378406	-2.5028364120378406	1.248335879621596
MOP2	en	Water temperature : The usual temperature range of 72°–76°F .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4	3.75	-23.539	-2.3539000000000003	4.035399999999999	-23.7217	-2.3721699999999997	3.8527000000000022	-29.195775152782367	-2.919577515278237	-1.6213751527823668
MOP2	en	The first is a surface sore which starts off as a red mark .	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-39.1663	-2.797592857142857	3.8999000000000024	-39.9446	-2.8531857142857144	3.121600000000001	-30.664347847824043	-2.1903105605588604	12.401852152175959
MOP2	en	We are really struggling at this point in time , thinking , ‘ What are we doing , what are we about ? ’	18	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4	3.6	-55.8574	-2.3273916666666667	5.323300000000003	-51.5202	-2.146675	9.6605	-46.66954058816973	-1.9445641911737388	14.51115941183027
MOP2	en	I don't think Chris and the band know each other well enough at the time .	15	4, 1, 4, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4	2.92857142857	-38.2665	-2.39165625	6.685000000000002	-37.3371	-2.33356875	7.614400000000003	-26.25126095941267	-1.6407038099632918	18.700239040587334
MOP2	en	‘ Donna , I said we should call the police .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-25.4734	-2.3157636363636365	1.7441999999999993	-25.3606	-2.305509090909091	1.856999999999999	-29.811729076857837	-2.710157188805258	-2.5941290768578362
MOP2	en	His description of their encounter conforms to the usual descriptions with the general's immense sense of presence and concomitant dramatic side-effects .	21	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.72727272727	-62.7397	-2.8518045454545455	7.967100000000002	-62.6577	-2.8480772727272727	8.049100000000003	-56.93261878765256	-2.5878463085296617	13.774181212347443
MOP2	en	It likes damp , moist , airless places with a slightly more alkaline pH than is normally found in the vagina ( normally slightly acid ) .	22	4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.75	-74.9589	-2.7762555555555557	8.702100000000002	-74.5376	-2.760651851851852	9.123400000000004	-63.50324770704365	-2.351972137297913	20.157752292956353
MOP2	en	Bongwater's Ann Magnuson carries the incandescent incense stick for the even ; Kim Gordon's a carcinogenic Zippo on full flame .	19	1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1	1.27272727273	-40.9228	-1.948704761904762	-0.6593000000000018	-40.53	-1.93	-0.2665000000000006	-84.86950214472989	-4.041404864034757	-44.60600214472989
MOP2	en	But did you know that the preposterous programme had a ‘ Did you know ’ section that in the currency of football trivia proved rather less fraudulent .	25	1, 4, 4, 4, 1, 1, 1, 4, 4, 4, 4, 1	2.75	-65.3051	-2.332325	8.6481	-66.3072	-2.3681142857142854	7.646000000000001	-85.00192564680314	-3.035783058814398	-11.048725646803149
MOP2	en	Now that she was looking closely , she realised that most of the rooms in the house had two doors .	19	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4	3.8	-43.734	-2.0825714285714287	9.532399999999996	-43.0544	-2.050209523809524	10.211999999999996	-33.098137063399165	-1.5761017649237696	20.168262936600833
MOP2	en	If sources of income are not all taxed at equal rates , there is obviously an incentive to convert income into the untaxed form .	23	4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-66.0769	-2.643076	8.781500000000008	-64.5874	-2.583496	10.271	-42.82930065268247	-1.7131720261072987	32.02909934731753
MOP2	en	They both drank , conscious that it had been a long afternoon , and Shelley at least was thirsty .	17	4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 1, 1, 4, 4, 1	3.0	-43.7894	-2.18947	9.720100000000002	-43.1076	-2.15538	10.401900000000005	-44.68285505997445	-2.2341427529987223	8.826644940025552
MOP2	en	What happens if Bruce or Pallistar gets injured , have they any ( decent ) cover .	13	4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 1, 4, 1, 1	3.0	-48.3066	-2.841564705882353	0.1158000000000001	-47.578	-2.798705882352942	0.8444000000000003	-57.220797125679084	-3.365929242687005	-8.798397125679081
MOP2	en	But with his mother arrested it was now up to him to take charge of the rebellion in Poitou .	19	4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4	3.4375	-41.8872	-2.09436	10.0321	-42.4561	-2.122805	9.4632	-35.49292357987228	-1.774646178993614	16.426376420127717
MOP2	en	But who knows , the illustrious Mr Punch may yet ride again at some time in the future .	17	1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.64705882353	-47.29	-2.488947368421053	7.9421000000000035	-47.4687	-2.4983526315789475	7.763400000000004	-38.90382899207449	-2.0475699469512887	16.328271007925515
MOP2	en	‘ Could that be pronounced Barry by any chance ? ’	8	1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.72727272727	-27.2213	-2.4746636363636365	-2.2590000000000003	-26.696	-2.426909090909091	-1.7337000000000025	-39.3717097930681	-3.5792463448243725	-14.4094097930681
MOP2	en	He takes to it as a duck takes to water .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-28.0743	-2.552209090909091	3.424699999999998	-27.8834	-2.5348545454545457	3.615599999999997	-24.31417605283807	-2.2103796411670973	7.184823947161927
MOP2	en	Average household size has decreased from 3.09 in 1961 to 2.55 in 1987 and will continue to decline ( Table 2.6 ) .	20	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-67.2532	-2.9240521739130436	3.1370999999999896	-66.2854	-2.881973913043478	4.104900000000001	-41.0421653948053	-1.784441973687187	29.348134605194694
MOP2	en	The form by which the dialogue is represented is the one that best fits the mood and subject of the dialogue .	21	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-57.019	-2.591772727272727	4.607300000000002	-57.6028	-2.618309090909091	4.0234999999999985	-38.37484798689293	-1.7443112721314968	23.25145201310707
MOP2	en	She had come to England from Berlin in the 1930s and had begun her studies at Central School of Arts and Crafts .	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-44.8922	-1.9518347826086957	5.799999999999997	-44.6049	-1.9393434782608696	6.087299999999999	-35.05379722312209	-1.524078140135743	15.63840277687791
MOP2	en	‘ I'm tired of hearing complaints from the cook .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-22.0137	-2.20137	4.8291	-21.9012	-2.19012	4.941600000000001	-26.572720990454346	-2.657272099045435	0.270079009545654
MOP2	en	Being one of Prince's chosen women has its drawbacks .	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-22.5543	-2.25543	1.270199999999999	-22.6608	-2.2660799999999997	1.1637000000000022	-27.156495756677423	-2.7156495756677423	-3.331995756677422
MOP2	en	At least Ferdinando now knew a great deal of English , whatever she had said to Pen to make him feel important .	21	1, 4, 4, 1, 4, 4, 4, 4, 1, 4, 1, 1, 4, 1, 1	2.6	-46.9523	-2.041404347826087	12.9835	-47.3966	-2.0607217391304347	12.5392	-54.48352288837716	-2.3688488212337897	5.452277111622841
MOP2	en	As though he remembered his manners , he looked an invitation at Nicandra .	12	4, 4, 1, 1, 1, 1, 1, 4, 1, 1, 4, 1	2.0	-30.3484	-2.167742857142857	8.178499999999996	-30.5808	-2.184342857142857	7.946099999999998	-41.76231520793789	-2.9830225148527063	-3.2354152079378906
